config_id,hidden_dims,dropout,learning_rate,batch_size,best_val_auprc,test_precision,test_recall,test_f1,test_auprc,test_mcc,final_train_loss
78,"(512, 256)",0.5,0.002,128,0.747320850406165,0.6245978718139075,0.6840108401084011,0.6529556331651791,0.6871221564063597,0.37282129282466114,0.09698998072908985
79,"(256, 128)",0.5,0.0005,512,0.7435077534582519,0.6225719203343988,0.6861788617886179,0.6528297022044605,0.6818184082095204,0.37121467750768916,0.10160290136669589
80,"(512, 256)",0.5,0.002,256,0.7428738868796335,0.6126373626373627,0.7252032520325203,0.6641846612062547,0.6884077148731808,0.3777452986239904,0.09142106933726205
81,"(512, 256)",0.5,0.001,128,0.7423923829522243,0.6147776183644189,0.6967479674796748,0.6532012195121951,0.6844000063384005,0.36597885159464577,0.07979685629821485
82,"(512, 256)",0.2,0.0005,512,0.7432457895956336,0.6089949518127582,0.7192411924119241,0.6595427435387673,0.6802996169208926,0.3694215647129824,0.0223876079544425
83,"(512, 256)",0.3,0.001,512,0.7400747377004513,0.6067285382830626,0.7086720867208672,0.6537499999999999,0.6794655249531114,0.3607448318896837,0.03746554928839998
84,"(256, 128)",0.3,0.001,128,0.7420218512469744,0.6017039403620873,0.7655826558265583,0.6738223017292785,0.6819303477295521,0.3834562927681622,0.05934690589292182
85,"(256, 128)",0.5,0.001,256,0.7416749319820883,0.6182074805928017,0.7121951219512195,0.6618813751416699,0.6812258502379096,0.37873229187697255,0.1126969090766377
86,"(512, 256, 128)",0.5,0.0005,256,0.7398506825322309,0.6100543478260869,0.7300813008130081,0.6646928201332347,0.6780307437352309,0.37662674564724286,0.07058073013193078
87,"(1024, 512, 256)",0.5,0.001,128,0.7458728174536235,0.6292924037460979,0.6555555555555556,0.6421555614547386,0.6839430663087706,0.3645495529479308,0.05975606367198957
88,"(1024, 512)",0.4,0.002,128,0.7424127465756951,0.6174287766339478,0.6989159891598916,0.655650184314224,0.6892845482559974,0.3707516312702135,0.05192800105963316
89,"(512, 256, 128)",0.3,0.002,256,0.7434671556065127,0.6067796610169491,0.7276422764227642,0.6617375231053605,0.6885010075157724,0.3706142531057893,0.047677238401439455
90,"(1024, 512)",0.3,0.001,512,0.742197246310836,0.5936785194427115,0.7737127371273713,0.6718437463230968,0.6840822678765834,0.3756223973167779,0.025289025586263267
91,"(512, 256)",0.3,0.002,128,0.7409198704445314,0.6313581541688515,0.6525745257452574,0.6417910447761193,0.6873995369813214,0.36570876474894154,0.04904733634346889
92,"(512, 256, 128)",0.5,0.002,256,0.7428939044903232,0.6102648230606984,0.7056910569105691,0.6545180344350886,0.678981314020708,0.3642409834595942,0.10121391443742646
93,"(1024, 512, 256)",0.3,0.0005,256,0.7391816287255505,0.5843336724313326,0.778319783197832,0.6675188843695526,0.6795493688284104,0.36337499913704396,0.02726030673003859
94,"(512, 256)",0.4,0.002,512,0.7420108906836469,0.6062246278755075,0.7284552845528456,0.6617429837518464,0.6763473576641632,0.37023494995469675,0.05582688785100405
95,"(256, 128)",0.3,0.0001,512,0.7453628965335383,0.6240358298084101,0.6796747967479675,0.6506680503307822,0.6890836734419677,0.3698519834706798,0.33759826843717455
96,"(1024, 512)",0.4,0.0001,512,0.7433339145846702,0.6017082490447292,0.7254742547425475,0.6578203710529549,0.6802989342718155,0.36209578297058365,0.051709542627883166
97,"(1024, 512, 256)",0.4,0.001,256,0.7407682434742164,0.6095813745242892,0.7379403794037941,0.6676474193943852,0.6786804783488266,0.38012497127133177,0.03955406598953737
98,"(512, 256)",0.4,0.001,512,0.7403874936922078,0.5907052588666939,0.7853658536585366,0.6742671009771988,0.684369351389976,0.3774102893618536,0.04729926459227515
99,"(512, 256, 128)",0.2,0.001,128,0.7414307980891903,0.6264466880078798,0.6894308943089431,0.6564314282028125,0.6834753690070171,0.378090738740541,0.03356241878018611
100,"(1024, 512)",0.3,0.0001,128,0.7397825986792084,0.6199756394640682,0.6897018970189702,0.6529826812059012,0.678687348486534,0.36950710332433284,0.018579524219967426
101,"(256, 128)",0.3,0.0005,256,0.743372644117055,0.6047350620067644,0.7268292682926829,0.6601846153846155,0.6796494208840329,0.3672203029892277,0.04861345674428675
102,"(512, 256)",0.2,0.001,128,0.7469753610123147,0.6259150805270863,0.6951219512195121,0.6587057010785824,0.6919558152737031,0.3803383534034492,0.03332940261500577
103,"(1024, 512, 256)",0.3,0.001,256,0.7429498227709557,0.5929553980825344,0.7710027100271003,0.6703581526861451,0.6857903553139263,0.3730131455994604,0.02935704692370362
104,"(1024, 512, 256)",0.3,0.002,128,0.7428185263681416,0.6415337107565621,0.675609756097561,0.6581309398099261,0.6845590340479668,0.3905848246805793,0.03947355337078787
105,"(512, 256, 128)",0.4,0.001,256,0.7431176767357204,0.6044080890706658,0.7208672086720868,0.6575207020145841,0.6776776006449244,0.36365598416613504,0.0524511929642823
106,"(512, 256, 128)",0.2,0.0005,512,0.7381095498295339,0.6105386416861827,0.7065040650406504,0.6550251256281407,0.6806147039214259,0.36504332784976323,0.024921191369999297
107,"(1024, 512)",0.5,0.0005,256,0.7414563916920202,0.6024734982332155,0.7392953929539295,0.6639084935507422,0.68612592678131,0.3704378530179672,0.044425354980760154
108,"(256, 128)",0.5,0.0001,128,0.7448502920639877,0.6372549019607843,0.6341463414634146,0.6356968215158924,0.6860538390601564,0.3639153782506897,0.20092943727970122
109,"(1024, 512)",0.5,0.001,128,0.7453117375394371,0.5851605324980423,0.8100271002710027,0.6794726074107751,0.688460157225628,0.38251405183829884,0.05460950516681704
110,"(1024, 512, 256)",0.5,0.0005,256,0.742054167570525,0.6196951934349355,0.7162601626016261,0.664487743557511,0.6782496841367837,0.38294235338198374,0.04691074657771323
111,"(512, 256)",0.3,0.0005,128,0.7456599476410102,0.6282392831193994,0.7029810298102981,0.6635119580509017,0.6884987940891237,0.38759719351366706,0.03599785059949176
112,"(512, 256, 128)",0.4,0.002,256,0.7417442665389018,0.6021281517464724,0.705420054200542,0.6496942468488707,0.6739403511862221,0.3525048971486188,0.0633004442933533
113,"(512, 256)",0.5,0.002,512,0.7408948227279237,0.588041914937333,0.775609756097561,0.6689260254762183,0.6739827353614739,0.36781297827898685,0.08459914594361212
114,"(1024, 512)",0.4,0.0001,128,0.7447644850799466,0.6315068493150685,0.6246612466124661,0.628065395095368,0.6787620778049932,0.35205914272011635,0.025971176225898996
115,"(512, 256, 128)",0.5,0.0005,128,0.7451349307946771,0.6247873633049817,0.6967479674796748,0.6588084561178732,0.6883827794387449,0.3796663507510458,0.07805575493309233
116,"(1024, 512, 256)",0.3,0.0005,128,0.7403118029514454,0.5687142593617414,0.8355013550135502,0.6767643507847656,0.6805468967843428,0.3696172645733336,0.031523799129968715
117,"(512, 256, 128)",0.4,0.0005,512,0.7399328619562551,0.5833003561535417,0.7989159891598916,0.6742909423604757,0.678426170824802,0.37311243329587385,0.05119796168158012
118,"(512, 256)",0.2,0.0005,128,0.7473509351152683,0.6286000500876534,0.6802168021680217,0.6533906026291814,0.6934049494289081,0.3761885021078758,0.026256127397840223
119,"(256, 128)",0.5,0.002,256,0.7365906604219431,0.5928510998307953,0.759620596205962,0.6659539082917557,0.6798499889080378,0.36670036083929297,0.1375686083568467
120,"(1024, 512, 256)",0.5,0.002,256,0.7398144030699173,0.6106378079668432,0.71869918699187,0.6602763600149383,0.6801412134837248,0.3714847154678464,0.06609217292732662
121,"(1024, 512)",0.4,0.0005,256,0.7396982514841893,0.5982702702702702,0.7498644986449865,0.6655441972339147,0.6828672093645785,0.36976293878149097,0.029655718292213147
122,"(512, 256)",0.3,0.0005,512,0.7423444646198518,0.5899650421550483,0.7775067750677507,0.6708757161229979,0.6848713927695811,0.37189030333499884,0.027806127386217096
123,"(512, 256, 128)",0.4,0.001,512,0.7400175387283223,0.5954795099281791,0.7639566395663957,0.6692782526115859,0.683233318560689,0.3730829304067632,0.05302531188106643
124,"(1024, 512)",0.4,0.0005,128,0.7459609404948085,0.5934521342726896,0.7761517615176152,0.6726162517613904,0.6867615414652269,0.37661260277124886,0.03442367201567524
